(`id`, `poke_id`, `alt_id`, `poke_name`, `alter_poke_name`, `scyther_name`, `pokeapi_id`, `hp`, `attack`, `defense`, `spatk`, `spdef`, `speed`, `male`, `female`, `genderless`, `type_1`, `type_2`, `ability_1`, `ability_2`, `hidden_ability`, `classification`, `height`, `weight`, `capture_rate`, `base_egg_steps`, `base_happiness`, `ev`, `egg_group_1`, `egg_group_2`, `female_spec_sprite`, `female_spec_icon`, `platform`, `evo_level`, `canon`) VALUES
(1, 1, 0, 'Bulbasaur', '', 'Bulbasaur ', '', 45, 49, 49, 65, 65, 45, 88, 12, 0, 'Grass', 'Poison', 'Overgrow', 'None', 'Chlorophyll', 'Seed', '7', '69', 45, '5355', 70, '0,0,0,1,0,0', 'Plant', 'Monster', NULL, NULL, 20, 16, 'canon'),
(1016, 800, 3, 'Necrozma', '(Ultra)', 'Necrozma (Ultra)', '', 97, 167, 97, 167, 97, 129, 0, 0, 100, 'Psychic', 'Dragon', 'Neuroforce', 'None', 'None', 'Prism', '75', '2300', 255, '30855', 0, '0,1,0,1,0,1', 'No-eggs', 'None', NULL, NULL, -14, 0, 'canon'),
(1017, 800, 0, 'Necrozma', '', 'Necrozma ', '', 97, 107, 101, 127, 89, 79, 0, 0, 100, 'Psychic', 'None', 'Prism Armor', 'None', 'None', 'Prism', '24', '2300', 255, '30855', 0, '0,1,0,2,0,0', 'No-eggs', 'None', NULL, NULL, -12, 0, 'canon'),
(1018, 801, 0, 'Magearna', '', 'Magearna ', '', 80, 95, 115, 130, 115, 65, 0, 0, 100, 'Steel', 'Fairy', 'Soul Heart', 'None', 'None', 'Artificial', '10', '805', 3, '30855', 0, '0,0,0,3,0,0', 'No-eggs', 'None', NULL, NULL, 1, 0, 'canon'),
(1019, 802, 0, 'Marshadow', '', 'Marshadow ', '', 90, 125, 80, 90, 90, 125, 0, 0, 100, 'Fighting', 'Ghost', 'Technician', 'None', 'None', 'Gloomdweller', '7', '222', 3, '30855', 0, '0,2,0,0,0,1', 'No-eggs', 'None', NULL, NULL, 8, 0, 'canon'),
(1020, 803, 0, 'Poipole', '', 'Poipole ', '', 67, 73, 67, 73, 67, 73, 0, 0, 100, 'Poison', 'None', 'Beast Boost', 'None', 'None', 'Poison Pin', '6', '18', 45, '30855', 0, '0,0,0,0,0,1', 'No-eggs', 'None', NULL, NULL, -14, 0, 'canon'),
(1021, 804, 0, 'Naganadel', '', 'Naganadel ', '', 73, 73, 73, 127, 73, 121, 0, 0, 100, 'Poison', 'Dragon', 'Beast Boost', 'None', 'None', 'Poison Pin', '36', '1500', 45, '30855', 0, '0,0,0,3,0,0', 'No-eggs', 'None', NULL, NULL, -14, 0, 'canon'),
(1022, 805, 0, 'Stakataka', '', 'Stakataka ', '', 61, 131, 211, 53, 101, 13, 0, 0, 100, 'Rock', 'Steel', 'Beast Boost', 'None', 'None', 'Rampart', '55', '8200', 30, '30855', 0, '0,0,3,0,0,0', 'No-eggs', 'None', NULL, NULL, -14, 0, 'canon'),
(1023, 806, 0, 'Blacephalon', '', 'Blacephalon ', '', 53, 127, 53, 151, 79, 107, 0, 0, 100, 'Fire', 'Ghost', 'Beast Boost', 'None', 'None', 'Fireworks', '18', '130', 30, '30855', 0, '0,0,0,3,0,0', 'No-eggs', 'None', NULL, NULL, -14, 0, 'canon'),
(1024, 807, 0, 'Zeraora', '', 'Zeraora ', '', 88, 112, 75, 102, 80, 143, 0, 0, 100, 'Electric', 'None', 'Volt Absorb', 'None', 'None', 'Thunderclap', '15', '445', 3, '30855', 0, '0,0,0,0,0,3', 'No-eggs', 'None', NULL, NULL, -14, 0, 'canon'),
(1025, 810, 0, 'Grookey', '', 'Grookey ', '', 50, 65, 50, 40, 40, 65, 87, 13, 0, 'Grass', 'None', 'Overgrow', 'None', 'None', 'Chimp', '3', '50', 45, '5120', 50, '0,0,0,0,1,0', 'Field', 'Grass', NULL, NULL, -14, 16, 'canon'),
(1026, 811, 0, 'Thwackey', '', 'Thwackey ', '', 70, 85, 70, 55, 60, 80, 87, 13, 0, 'Grass', 'None', 'Overgrow', 'None', 'None', 'Beat', '7', '140', 45, '5120', 50, '0,0,0,0,2,0', 'Field', 'Grass', NULL, NULL, -13, 35, 'canon'),
(1027, 812, 0, 'Rillaboom', '', 'Rillaboom ', '', 100, 125, 90, 60, 70, 85, 87, 13, 0, 'Grass', 'None', 'Overgrow', 'None', 'None', 'Drummer', '21', '900', 45, '5120', 50, '0,3,0,0,0,0', 'Field', 'Grass', NULL, NULL, -13, 0, 'canon'),
(1028, 813, 0, 'Scorbunny', '', 'Scorbunny ', '', 50, 71, 40, 40, 40, 69, 87, 13, 0, 'Fire', 'None', 'Blaze', 'None', 'Libero', 'Rabbit', '3', '45', 45, '5120', 50, '0,0,0,0,0,1', 'Field', 'Human-like', NULL, NULL, -14, 16, 'canon'),
(1029, 814, 0, 'Raboot', '', 'Raboot ', '', 65, 86, 60, 55, 60, 94, 87, 13, 0, 'Fire', 'None', 'Blaze', 'None', 'Libero', 'Rabbit', '6', '90', 45, '5120', 50, '0,0,0,0,0,2', 'Field', 'Human-like', NULL, NULL, -14, 35, 'canon'),
(1030, 815, 0, 'Cinderace', '', 'Cinderace ', '', 80, 116, 75, 65, 75, 119, 87, 13, 0, 'Fire', 'None', 'Blaze', 'None', 'Libero', 'Striker', '14', '330', 45, '5120', 50, '0,0,0,0,0,3', 'Field', 'Human-like', NULL, NULL, -13, 0, 'canon'),
(1031, 816, 0, 'Sobble', '', 'Sobble ', '', 50, 40, 40, 70, 40, 70, 87, 13, 0, 'Water', 'None', 'Torrent', 'None', 'Sniper', 'Water Lizard', '3', '40', 45, '5120', 50, '0,0,0,0,1,1', 'Water 1', 'Field', NULL, NULL, -14, 16, 'canon'),
(1032, 817, 0, 'Drizzile', '', 'Drizzile ', '', 65, 60, 55, 95, 55, 90, 87, 13, 0, 'Water', 'None', 'Torrent', 'None', 'Sniper', 'Water Lizard', '7', '115', 45, '5120', 50, '0,0,0,2,0,0', 'Water 1', 'Field', NULL, NULL, -14, 35, 'canon'),
(1033, 818, 0, 'Inteleon', '', 'Inteleon ', '', 70, 85, 65, 125, 65, 120, 87, 13, 0, 'Water', 'None', 'Torrent', 'None', 'Sniper', 'Secret Agent', '19', '452', 45, '5120', 50, '0,0,0,0,0,3', 'Water 1', 'Field', NULL, NULL, -13, 0, 'canon'),
(1034, 819, 0, 'Skwovet', '', 'Skwovet ', '', 70, 55, 55, 35, 35, 25, 50, 50, 0, 'Normal', 'None', 'Cheek Pouch', 'None', 'Gluttony', 'Cheeky', '3', '25', 255, '5120', 50, '1,0,0,0,0,0', 'Field', 'None', NULL, NULL, -14, 24, 'canon'),
(1035, 820, 0, 'Greedent', '', 'Greedent ', '', 120, 95, 95, 55, 75, 20, 50, 50, 0, 'Normal', 'None', 'Cheek Pouch', 'None', 'Gluttony', 'Greedy', '6', '60', 90, '5120', 50, '2,0,0,0,0,0', 'Field', 'None', NULL, NULL, -13, 0, 'canon');
INSERT INTO `poke_data` (`id`, `poke_id`, `alt_id`, `poke_name`, `alter_poke_name`, `scyther_name`, `pokeapi_id`, `hp`, `attack`, `defense`, `spatk`, `spdef`, `speed`, `male`, `female`, `genderless`, `type_1`, `type_2`, `ability_1`, `ability_2`, `hidden_ability`, `classification`, `height`, `weight`, `capture_rate`, `base_egg_steps`, `base_happiness`, `ev`, `egg_group_1`, `egg_group_2`, `female_spec_sprite`, `female_spec_icon`, `platform`, `evo_level`, `canon`) VALUES
(1036, 821, 0, 'Rookidee', '', 'Rookidee ', '', 38, 47, 35, 33, 35, 57, 50, 50, 0, 'Flying', 'None', 'Keen Eye', 'Unnerve', 'Big Pecks', 'Tiny Bird', '2', '18', 255, '3840', 50, '0,0,0,0,0,1', 'Flying', 'None', NULL, NULL, -14, 18, 'canon'),
(1037, 822, 0, 'Corvisquire', '', 'Corvisquire ', '', 68, 67, 55, 43, 55, 77, 50, 50, 0, 'Flying', 'None', 'Keen Eye', 'Unnerve', 'Big Pecks', 'Raven', '8', '160', 120, '3840', 50, '0,0,0,0,0,2', 'Flying', 'None', NULL, NULL, -13, 38, 'canon'),
(1038, 823, 0, 'Corviknight', '', 'Corviknight ', '', 98, 87, 105, 53, 85, 67, 50, 50, 0, 'Flying', 'Steel', 'Keen Eye', 'Unnerve', 'Big Pecks', 'Raven', '22', '750', 45, '3840', 50, '0,0,3,0,0,0', 'Flying', 'None', NULL, NULL, -13, 0, 'canon'),
(1039, 824, 0, 'Blipbug', '', 'Blipbug ', '', 25, 20, 20, 25, 45, 45, 50, 50, 0, 'Bug', 'None', 'Swarm', 'Compoundeyes', 'Telepathy', 'Larva', '4', '80', 255, '3840', 50, '0,0,0,0,1,0', 'Bug', 'None', NULL, NULL, -14, 10, 'canon'),
(1040, 825, 0, 'Dottler', '', 'Dottler ', '', 50, 35, 80, 50, 90, 30, 50, 50, 0, 'Bug', 'Psychic', 'Swarm', 'Compoundeyes', 'Telepathy', 'Radome', '4', '195', 120, '3840', 50, '0,0,0,0,2,0', 'Bug', 'None', NULL, NULL, -14, 30, 'canon'),
(1041, 826, 0, 'Orbeetle', '', 'Orbeetle ', '', 60, 45, 110, 80, 120, 90, 50, 50, 0, 'Bug', 'Psychic', 'Swarm', 'Compoundeyes', 'Telepathy', 'Seven Spot', '4', '408', 45, '3840', 50, '0,0,0,0,3,0', 'Bug', 'None', NULL, NULL, -14, 0, 'canon'),
(1042, 827, 0, 'Nickit', '', 'Nickit ', '', 40, 28, 28, 47, 52, 50, 50, 50, 0, 'Dark', 'None', 'Run Away', 'Unburden', 'Stakeout', 'Fox', '6', '89', 255, '3840', 50, '0,0,0,0,1,0', 'Field', 'None', NULL, NULL, -14, 18, 'canon'),
(1043, 828, 0, 'Thievul', '', 'Thievul ', '', 70, 58, 58, 87, 92, 90, 50, 50, 0, 'Dark', 'None', 'Run Away', 'Unburden', 'Stakeout', 'Fox', '12', '199', 127, '3840', 50, '0,0,0,0,2,0', 'Field', 'None', NULL, NULL, -13, 0, 'canon'),
(1044, 829, 0, 'Gossifleur', '', 'Gossifleur ', '', 40, 40, 60, 40, 60, 10, 50, 50, 0, 'Grass', 'None', 'Cotton Down', 'Regenerator', 'Effect Spore', 'Flowering', '4', '22', 190, '5120', 50, '0,0,0,0,1,0', 'Grass', 'None', NULL, NULL, -14, 20, 'canon'),
(1045, 831, 0, 'Wooloo', '', 'Wooloo ', '', 42, 40, 55, 40, 45, 48, 50, 50, 0, 'Normal', 'None', 'Fluffy', 'Run Away', 'Bulletproof', 'Sheep', '6', '60', 255, '3840', 50, '0,0,1,0,0,0', 'Field', 'None', NULL, NULL, -14, 24, 'canon'),
(1046, 830, 0, 'Eldegoss', '', 'Eldegoss ', '', 60, 50, 90, 80, 120, 60, 50, 50, 0, 'Grass', 'None', 'Cotton Down', 'Regenerator', 'Effect Spore', 'Cotton Bloom', '5', '25', 75, '5120', 50, '0,0,0,0,2,0', 'Grass', 'None', NULL, NULL, -14, 0, 'canon'),
(1047, 832, 0, 'Dubwool', '', 'Dubwool ', '', 72, 80, 100, 60, 90, 88, 50, 50, 0, 'Normal', 'None', 'Fluffy', 'Run Away', 'Bulletproof', 'Sheep', '13', '430', 127, '3840', 50, '0,0,2,0,0,0', 'Field', 'None', NULL, NULL, -13, 0, 'canon'),
(1048, 833, 0, 'Chewtle', '', 'Chewtle ', '', 50, 64, 50, 38, 38, 44, 50, 50, 0, 'Water', 'None', 'Strong Jaw', 'Shell Armor', 'Swift Swim', 'Snapping', '3', '85', 255, '5120', 50, '0,1,0,0,0,0', 'Monster', 'Water 1', NULL, NULL, -14, 22, 'canon'),
(1049, 834, 0, 'Drednaw', '', 'Drednaw ', '', 90, 115, 90, 48, 68, 74, 50, 50, 0, 'Water', 'Rock', 'Strong Jaw', 'Shell Armor', 'Swift Swim', 'Bite', '10', '1155', 75, '5120', 50, '0,1,0,0,0,0', 'Monster', 'Water 1', NULL, NULL, -13, 0, 'canon'),
(1050, 835, 0, 'Yamper', '', 'Yamper ', '', 59, 45, 50, 40, 50, 26, 50, 50, 0, 'Electric', 'None', 'Ball Fetch', 'None', 'Rattled', 'Puppy', '3', '135', 255, '5120', 50, '0,1,0,0,0,0', 'Field', 'None', NULL, NULL, -14, 25, 'canon'),
(1051, 836, 0, 'Boltund', '', 'Boltund ', '', 69, 90, 60, 90, 60, 121, 50, 50, 0, 'Electric', 'None', 'Strong Jaw', 'None', 'Competitive', 'Dog', '10', '340', 45, '5120', 50, '0,1,0,0,0,0', 'Field', 'None', NULL, NULL, -13, 0, 'canon'),
(1052, 837, 0, 'Rolycoly', '', 'Rolycoly ', '', 30, 40, 50, 40, 50, 30, 50, 50, 0, 'Rock', 'None', 'Steam Engine', 'Heatproof', 'Flash Fire', 'Coal', '3', '120', 255, '3840', 50, '0,1,0,0,0,0', 'Mineral', 'None', NULL, NULL, -14, 18, 'canon'),
(1053, 838, 0, 'Carkol', '', 'Carkol ', '', 80, 60, 90, 60, 70, 50, 50, 50, 0, 'Rock', 'Fire', 'Steam Engine', 'Heatproof', 'Flash Fire', 'Coal', '11', '78', 120, '3840', 50, '0,1,0,0,0,0', 'Mineral', 'None', NULL, NULL, -13, 34, 'canon'),
(1054, 839, 0, 'Coalossal', '', 'Coalossal ', '', 110, 80, 120, 80, 90, 30, 50, 50, 0, 'Rock', 'Fire', 'Steam Engine', 'Heatproof', 'Flash Fire', 'Coal', '28', '3105', 45, '3840', 50, '0,1,0,0,0,0', 'Mineral', 'None', NULL, NULL, -13, 0, 'canon'),
(1055, 840, 0, 'Applin', '', 'Applin ', '', 40, 40, 80, 40, 40, 20, 50, 50, 0, 'Grass', 'Dragon', 'Ripen', 'Gluttony', 'Bulletproof', 'Apple Core', '2', '5', 255, '5120', 50, '0,1,0,0,0,0', 'Grass', 'Dragon', NULL, NULL, -14, 0, 'canon'),
(1056, 841, 0, 'Flapple', '', 'Flapple ', '', 70, 110, 80, 95, 60, 70, 50, 50, 0, 'Grass', 'Dragon', 'Ripen', 'Gluttony', 'Hustle', 'Apple Wing', '3', '10', 45, '5120', 50, '0,1,0,0,0,0', 'Grass', 'Dragon', NULL, NULL, -14, 0, 'canon'),
(1057, 842, 0, 'Appletun', '', 'Appletun ', '', 110, 85, 80, 100, 80, 30, 50, 50, 0, 'Grass', 'Dragon', 'Ripen', 'Gluttony', 'Hustle', 'Apple Nectar', '4', '130', 45, '5120', 50, '0,1,0,0,0,0', 'Grass', 'Dragon', NULL, NULL, -13, 0, 'canon'),
(1058, 843, 0, 'Silicobra', '', 'Silicobra ', '', 52, 57, 75, 35, 50, 46, 50, 50, 0, 'Ground', 'None', 'Sand Spit', 'Shed Skin', 'Sand Veil', 'Sand Snake', '22', '76', 255, '5120', 50, '0,1,0,0,0,0', 'Field', 'Dragon', NULL, NULL, -14, 36, 'canon'),
(1059, 844, 0, 'Sandaconda', '', 'Sandaconda ', '', 72, 107, 125, 65, 70, 71, 50, 50, 0, 'Ground', 'None', 'Sand Spit', 'Shed Skin', 'Sand Veil', 'Sand Snake', '38', '655', 120, '5120', 50, '0,1,0,0,0,0', 'Field', 'Dragon', NULL, NULL, -13, 0, 'canon'),
(1060, 845, 0, 'Cramorant', '', 'Cramorant ', '', 70, 85, 55, 85, 95, 85, 50, 50, 0, 'Flying', 'Water', 'Gulp Missile', 'None', 'Sand Veil', 'Sand Snake', '38', '655', 120, '5120', 50, '0,1,0,0,0,0', 'Field', 'Dragon', NULL, NULL, -14, 0, 'canon'),
(1061, 845, 1, 'Cramorant', '(Gulping)', 'Cramorant (Gulping)', '', 70, 85, 55, 85, 95, 85, 50, 50, 0, 'Flying', 'Water', 'Gulp Missile', 'None', 'Sand Veil', 'Sand Snake', '38', '655', 120, '5120', 50, '0,1,0,0,0,0', 'Field', 'Dragon', NULL, NULL, -13, 0, 'canon'),
(1062, 845, 2, 'Cramorant', '(Gorging)', 'Cramorant (Gorging)', '', 70, 85, 55, 85, 95, 85, 50, 50, 0, 'Flying', 'Water', 'Gulp Missile', 'None', 'None', 'Gulp', '8', '180', 45, '5120', 50, '0,1,0,0,0,0', 'Water 1', 'Flying', NULL, NULL, -13, 0, 'canon'),
(1063, 846, 0, 'Arrokuda', '', 'Arrokuda ', '', 41, 63, 40, 40, 30, 66, 50, 50, 0, 'Water', 'None', 'Swift Swim', 'None', 'Propeller Tail', 'Rush', '5', '10', 255, '5120', 50, '0,1,0,0,0,0', 'Water 2', 'None', NULL, NULL, -14, 26, 'canon'),
(1064, 847, 0, 'Barraskewda', '', 'Barraskewda ', '', 61, 123, 60, 60, 50, 136, 50, 50, 0, 'Water', 'None', 'Swift Swim', 'None', 'Propeller Tail', 'Skewer', '13', '300', 60, '5120', 50, '0,1,0,0,0,0', 'Water 2', 'None', NULL, NULL, -14, 0, 'canon'),
(1065, 848, 0, 'Toxel', '', 'Toxel ', '', 40, 38, 35, 54, 35, 40, 50, 50, 0, 'Electric', 'Poison', 'Rattled', 'Static', 'Klutz', 'Baby', '4', '110', 75, '6400', 50, '0,1,0,0,0,0', 'No-eggs', 'None', NULL, NULL, -14, 30, 'canon'),
(1066, 849, 0, 'Toxtricity', '', 'Toxtricity ', '', 75, 98, 70, 114, 70, 75, 50, 50, 0, 'Electric', 'Poison', 'Punk Rock', 'Plus', 'Klutz', 'Baby', '4', '110', 75, '6400', 50, '0,1,0,0,0,0', 'No-eggs', 'None', NULL, NULL, -13, 0, 'canon'),
(1067, 849, 1, 'Toxtricity', '(Low Key)', 'Toxtricity (Low Key)', '', 75, 98, 70, 114, 70, 75, 50, 50, 0, 'Electric', 'Poison', 'Punk Rock', 'Minus', 'Technician', 'Punk', '16', '400', 45, '6400', 50, '0,1,0,0,0,0', 'No-eggs', 'None', NULL, NULL, -13, 0, 'canon'),
(1068, 850, 0, 'Sizzlipede', '', 'Sizzlipede ', '', 50, 64, 451, 50, 50, 45, 50, 50, 0, 'Fire', 'Bug', 'Flash Fire', 'White Smoke', 'Flame Body', 'Radiator', '7', '10', 190, '5120', 50, '0,1,0,0,0,0', 'Bug', 'None', NULL, NULL, -14, 28, 'canon'),
(1069, 851, 0, 'Centiskorch', '', 'Centiskorch ', '', 100, 115, 65, 90, 90, 65, 50, 50, 0, 'Fire', 'Bug', 'Flash Fire', 'White Smoke', 'Flame Body', 'Radiator', '30', '1200', 75, '5120', 50, '0,1,0,0,0,0', 'Bug', 'None', NULL, NULL, -13, 0, 'canon'),
(1070, 852, 0, 'Clobbopus', '', 'Clobbopus ', '', 50, 68, 60, 50, 50, 32, 50, 50, 0, 'Fighting', 'None', 'Limber', 'None', 'Technician', 'Tantrum', '6', '40', 180, '6400', 50, '0,1,0,0,0,0', 'Water 1', 'Human-like', NULL, NULL, -14, 0, 'canon'),
(1071, 853, 0, 'Grapploct', '', 'Grapploct ', '', 80, 118, 90, 70, 80, 42, 50, 50, 0, 'Fighting', 'None', 'Limber', 'None', 'Technician', 'Jujitsu', '16', '390', 45, '6400', 50, '0,1,0,0,0,0', 'Water 1', 'Human-like', NULL, NULL, -14, 0, 'canon'),
(1072, 854, 0, 'Sinistea', '', 'Sinistea ', '', 40, 45, 45, 74, 54, 50, 0, 0, 100, 'Ghost', 'None', 'Weak Armor', 'None', 'Cursed Body', 'Black Tea', '1', '2', 120, '5120', 50, '0,1,0,0,0,0', 'Mineral', 'Amorphous', NULL, NULL, -14, 0, 'canon'),
(1073, 855, 0, 'Polteageist', '', 'Polteageist ', '', 60, 65, 65, 134, 114, 70, 0, 0, 100, 'Ghost', 'None', 'Weak Armor', 'None', 'Cursed Body', 'Black Tea', '2', '4', 60, '5120', 50, '0,1,0,0,0,0', 'Mineral', 'Amorphous', NULL, NULL, -13, 0, 'canon'),
(1074, 856, 0, 'Hatenna', '', 'Hatenna ', '', 42, 30, 45, 56, 53, 39, 0, 100, 0, 'Psychic', 'None', 'Healer', 'Anticipation', 'Magic Bounce', 'Calm', '4', '34', 235, '5120', 50, '0,1,0,0,0,0', 'Fairy', 'None', NULL, NULL, -14, 32, 'canon'),
(1075, 857, 0, 'Hattrem', '', 'Hattrem ', '', 57, 40, 65, 86, 73, 49, 0, 100, 0, 'Psychic', 'None', 'Healer', 'Anticipation', 'Magic Bounce', 'Serene', '6', '48', 120, '5120', 50, '0,1,0,0,0,0', 'Fairy', 'None', NULL, NULL, -13, 42, 'canon'),
(1076, 858, 0, 'Hatterene', '', 'Hatterene ', '', 57, 90, 95, 136, 103, 29, 0, 100, 0, 'Psychic', 'Fairy', 'Healer', 'Anticipation', 'Magic Bounce', 'Silent', '21', '51', 45, '5120', 50, '0,1,0,0,0,0', 'Fairy', 'None', NULL, NULL, -13, 0, 'canon'),
(1077, 859, 0, 'Impidimp', '', 'Impidimp ', '', 45, 45, 30, 55, 40, 50, 100, 0, 0, 'Dark', 'Fairy', 'Prankster', 'Frisk', 'Pickpocket', 'Wily', '4', '55', 255, '5120', 50, '0,1,0,0,0,0', 'Fairy', 'Human-like', NULL, NULL, -14, 32, 'canon'),
(1078, 860, 0, 'Morgrem', '', 'Morgrem ', '', 65, 60, 45, 75, 55, 70, 100, 0, 0, 'Dark', 'Fairy', 'Prankster', 'Frisk', 'Pickpocket', 'Devious', '8', '125', 120, '5120', 50, '0,1,0,0,0,0', 'Fairy', 'Human-like', NULL, NULL, -13, 42, 'canon'),
(1079, 861, 0, 'Grimmsnarl', '', 'Grimmsnarl ', '', 95, 120, 65, 96, 75, 60, 100, 0, 0, 'Dark', 'Fairy', 'Prankster', 'Frisk', 'Pickpocket', 'Bulk Up', '15', '610', 45, '5120', 50, '0,1,0,0,0,0', 'Fairy', 'Human-like', NULL, NULL, -13, 0, 'canon'),
(1080, 862, 0, 'Obstagoon', '', 'Obstagoon ', '', 93, 90, 101, 60, 81, 95, 50, 50, 0, 'Dark', 'Normal', 'Reckless', 'Guts', 'Defiant', 'Blocking', '16', '460', 45, '3840', 50, '0,1,0,0,0,0', 'Field', 'None', NULL, NULL, -13, 0, 'canon'),
(1081, 863, 0, 'Perrserker', '', 'Perrserker ', '', 70, 110, 100, 50, 60, 50, 50, 50, 0, 'Steel', 'None', 'Battle Armor', 'Tough Claws', 'Steely Spirit', 'Viking', '8', '280', 90, '5120', 50, '0,1,0,0,0,0', 'Field', 'None', NULL, NULL, -13, 0, 'canon'),
(1082, 864, 0, 'Cursola', '', 'Cursola ', '', 60, 95, 50, 145, 130, 30, 25, 75, 0, 'Ghost', 'None', 'Weak Armor', 'None', 'Perish Body', 'Coral', '10', '4', 30, '5120', 50, '0,1,0,0,0,0', 'Water 1', 'Water 3', NULL, NULL, -13, 0, 'canon'),
(1083, 865, 0, 'Sirfetch\'d', '', 'Sirfetch\'d ', '', 62, 135, 95, 68, 82, 65, 50, 50, 0, 'Fighting', 'None', 'Steadfast', 'None', 'Scrappy', 'Wild Duck', '8', '1170', 45, '5120', 50, '0,1,0,0,0,0', 'Flying', 'Field', NULL, NULL, -13, 0, 'canon'),
(1084, 866, 0, 'Mr. Rime', '', 'Mr. Rime ', '', 80, 85, 75, 110, 100, 70, 50, 50, 0, 'Ice', 'Psychic', 'Tangled Feet', 'Screen Cleaner', 'Ice Body', 'Comedian', '15', '582', 45, '6400', 50, '0,1,0,0,0,0', 'Human-like', 'None', NULL, NULL, -13, 0, 'canon'),
(1085, 867, 0, 'Runerigus', '', 'Runerigus ', '', 58, 95, 145, 50, 105, 30, 50, 50, 0, 'Ground', 'Ghost', 'Wandering Spirit', 'None', 'None', 'Grudge', '16', '666', 90, '6400', 50, '0,1,0,0,0,0', 'Mineral', 'Amorphous', NULL, NULL, -14, 0, 'canon'),
(1086, 868, 0, 'Milcery', '', 'Milcery ', '', 45, 40, 40, 50, 61, 34, 0, 100, 0, 'Fairy', 'None', 'Sweet Veil', 'None', 'Aroma Veil', 'Cream', '2', '3', 200, '5120', 50, '0,1,0,0,0,0', 'Fairy', 'Amorphous', NULL, NULL, -14, 0, 'canon'),
(1087, 869, 0, 'Alcremie', '', 'Alcremie ', '', 65, 60, 75, 110, 121, 64, 0, 100, 0, 'Fairy', 'None', 'Sweet Veil', 'None', 'Aroma Veil', 'Cream', '3', '5', 100, '5120', 50, '0,1,0,0,0,0', 'Fairy', 'Amorphous', NULL, NULL, -14, 0, 'canon'),
(1088, 870, 0, 'Falinks', '', 'Falinks ', '', 65, 100, 100, 70, 60, 75, 0, 0, 100, 'Fighting', 'None', 'Battle Armor', 'None', 'Defiant', 'Formation', '30', '620', 45, '6400', 50, '0,1,0,0,0,0', 'Fairy', 'Mineral', NULL, NULL, -13, 0, 'canon'),
(1089, 871, 0, 'Pincurchin', '', 'Pincurchin ', '', 48, 101, 95, 91, 85, 15, 50, 50, 0, 'Electric', 'None', 'Lightningrod', 'None', 'Electric Surge', 'Sea Urchin', '3', '10', 75, '5120', 50, '0,1,0,0,0,0', 'Water 1', 'Amorphous', NULL, NULL, -14, 0, 'canon'),
(1090, 872, 0, 'Snom', '', 'Snom ', '', 30, 25, 35, 45, 30, 20, 50, 50, 0, 'Ice', 'Bug', 'Shield Dust', 'None', 'Ice Scales', 'Worm', '3', '38', 190, '5120', 50, '0,1,0,0,0,0', 'Bug', 'None', NULL, NULL, -14, 0, 'canon'),
(1091, 873, 0, 'Frosmoth', '', 'Frosmoth ', '', 70, 65, 60, 125, 90, 65, 50, 50, 0, 'Ice', 'Bug', 'Shield Dust', 'None', 'Ice Scales', 'Frost Moth', '13', '420', 75, '5120', 50, '0,1,0,0,0,0', 'Bug', 'None', NULL, NULL, -13, 0, 'canon'),
(1092, 874, 0, 'Stonjourner', '', 'Stonjourner ', '', 100, 125, 135, 20, 20, 70, 50, 50, 0, 'Rock', 'None', 'Power Spot', 'None', 'None', 'Big Rock', '25', '5200', 60, '6400', 50, '0,1,0,0,0,0', 'Mineral', 'None', NULL, NULL, -13, 0, 'canon'),
(1093, 875, 0, 'Eiscue', '', 'Eiscue ', '', 75, 80, 110, 65, 90, 50, 50, 50, 0, 'Ice', 'None', 'Ice Face', 'None', 'None', 'Big Rock', '25', '5200', 60, '6400', 50, '0,1,0,0,0,0', 'Mineral', 'None', NULL, NULL, -14, 0, 'canon'),
(1094, 875, 1, 'Eiscue', '(Noice Face)', 'Eiscue (Noice Face)', '', 75, 80, 70, 65, 50, 130, 50, 50, 0, 'Ice', 'None', 'Ice Face', 'None', 'None', 'Penguin', '14', '890', 60, '6400', 50, '0,1,0,0,0,0', 'Water 1', 'Field', NULL, NULL, -14, 0, 'canon'),
(1095, 876, 0, 'Indeedee', '', 'Indeedee ', '', 60, 65, 55, 105, 95, 95, 100, 0, 0, 'Psychic', 'Normal', 'Inner Focus', 'Synchronize', 'Psychic Surge', 'Emotion', '9', '280', 30, '10240', 50, '0,1,0,0,0,0', 'Fairy', 'None', 'Yes', 'Yes', -14, 0, 'canon'),
(1096, 877, 0, 'Morpeko', '', 'Morpeko ', '', 58, 95, 58, 70, 58, 97, 50, 50, 0, 'Electric', 'Dark', 'Hunger Switch', 'None', 'None', 'Two-Sided', '3', '30', 180, '2560', 50, '0,1,0,0,0,0', 'Field', 'Fairy', NULL, NULL, -14, 0, 'canon'),
(1097, 877, 1, 'Morpeko', '(Hangry)', 'Morpeko (Hangry)', '', 58, 95, 58, 70, 58, 97, 50, 50, 0, 'Electric', 'Dark', 'Hunger Switch', 'None', 'None', 'Two-Sided', '3', '30', 180, '2560', 50, '0,1,0,0,0,0', 'Field', 'Fairy', NULL, NULL, -14, 0, 'canon'),
